Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Applications of Decision Trees,Machine Learning Approaches in Cyber Security Analytics,,,,10.1007/978-981-15-1706-8_9,Tony ThomasAthira P. VijayaraghavanSabu Emmanuel,2020,https://link.springer.com/chapter/10.1007/978-981-15-1706-8_9,Chapter
"The Good, The Bad and The Ugly: Pitfalls and Best Practices in Automated Sound Static Analysis of Ethereum Smart Contracts","Leveraging Applications of Formal Methods, Verification and Validation: Applications",,,,10.1007/978-3-030-61467-6_14,Clara SchneidewindMarkus SchererMatteo Maffei,2020,https://link.springer.com/chapter/10.1007/978-3-030-61467-6_14,Conference paper
Support Vector Machines and Malware Detection,Machine Learning Approaches in Cyber Security Analytics,,,,10.1007/978-981-15-1706-8_4,Tony ThomasAthira P. VijayaraghavanSabu Emmanuel,2020,https://link.springer.com/chapter/10.1007/978-981-15-1706-8_4,Chapter
Hoare-Style Logic for Unstructured Programs,Software Engineering and Formal Methods,,,,10.1007/978-3-030-58768-0_11,Didrik LundbergRoberto GuancialeAndreas LindnerMads Dam,2020,https://link.springer.com/chapter/10.1007/978-3-030-58768-0_11,Conference paper
Formal Verification of Ethereum Smart Contracts Using Isabelle/HOL,"Logic, Language, and Security",,,,10.1007/978-3-030-62077-6_7,Maria RibeiroPedro AdãoPaulo Mateus,2020,https://link.springer.com/chapter/10.1007/978-3-030-62077-6_7,Chapter
Evaluating the robustness of source code plagiarism detection tools to pervasive plagiarism-hiding modifications,Empirical Software Engineering,,,,10.1007/s10664-021-09990-4,Hayden CheersYuqing LinShamus P. Smith,2021,https://link.springer.com/article/10.1007/s10664-021-09990-4,Article
Cognitively-Inspired Inference for Malware Task Identification,Open Source Intelligence and Cyber Crime,,,,10.1007/978-3-030-41251-7_7,Eric NunesCasey ButoPaulo ShakarianChristian LebiereStefano BennatiRobert Thomson,2020,https://link.springer.com/chapter/10.1007/978-3-030-41251-7_7,Chapter
Ethereum smart contract security research: survey and future research opportunities,Frontiers of Computer Science,,,,10.1007/s11704-020-9284-9,Zeli WangHai JinWeiqi DaiKim-Kwang Raymond ChooDeqing Zou,2020,https://link.springer.com/article/10.1007/s11704-020-9284-9,Article
Constructing Random Oracles—UCEs,The Theory of Hash Functions and Random Oracles,,,,10.1007/978-3-030-63287-8_18,Arno MittelbachMarc Fischlin,2021,https://link.springer.com/chapter/10.1007/978-3-030-63287-8_18,Chapter
"Information Weapon: Concepts, Means, Methods, and Examples of Application","Viruses, Hardware and Software Trojans",,,,10.1007/978-3-030-47218-4_1,Anatoly BelousVitali Saladukha,2020,https://link.springer.com/chapter/10.1007/978-3-030-47218-4_1,Chapter
An exploratory study of smart contracts in the Ethereum blockchain platform,Empirical Software Engineering,,,,10.1007/s10664-019-09796-5,Gustavo A. OlivaAhmed E. HassanZhen Ming (Jack) Jiang,2020,https://link.springer.com/article/10.1007/s10664-019-09796-5,Article
Aiming at Predictive Accuracy,Classification Methods for Internet Applications,,,,10.1007/978-3-030-36962-0_4,Martin HoleňaPetr PulcMartin Kopp,2020,https://link.springer.com/chapter/10.1007/978-3-030-36962-0_4,Chapter
Engineering and Implementation of Mimic Defense,Cyberspace Mimic Defense,,,,10.1007/978-3-030-29844-9_10,Jiangxing Wu,2020,https://link.springer.com/chapter/10.1007/978-3-030-29844-9_10,Chapter
Trace-Relating Compiler Correctness and Secure Compilation,Programming Languages and Systems,,,,10.1007/978-3-030-44914-8_1,Carmine AbateRoberto BlancoȘtefan CiobâcăAdrien DurierDeepak GargCătălin HrițcuMarco PatrignaniÉric TanterJérémy Thibault,2020,https://link.springer.com/chapter/10.1007/978-3-030-44914-8_1,Conference paper
DHR Architecture,Cyberspace Mimic Defense,,,,10.1007/978-3-030-29844-9_7,Jiangxing Wu,2020,https://link.springer.com/chapter/10.1007/978-3-030-29844-9_7,Chapter
