Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Malware and Persistence,Cyber Operations,,,,10.1007/978-1-4842-0457-3_10,Mike O’Leary,2015,https://link.springer.com/chapter/10.1007/978-1-4842-0457-3_10,Chapter
Characterization of Android Applications with Root Exploit by Using Static Feature Analysis,Algorithms and Architectures for Parallel Processing,,,,10.1007/978-3-319-27161-3_14,Huikang HaoZhoujun LiYueying HeJinxin Ma,2015,https://link.springer.com/chapter/10.1007/978-3-319-27161-3_14,Conference paper
IVDroid: Static Detection for Input Validation Vulnerability in Android Inter-component Communication,Information Security Practice and Experience,,,,10.1007/978-3-319-17533-1_26,Zhejun FangQixu LiuYuqing ZhangKai WangZhiqiang Wang,2015,https://link.springer.com/chapter/10.1007/978-3-319-17533-1_26,Conference paper
Background and Evolution of Code-Reuse Attacks,Building Secure Defenses Against Code-Reuse Attacks,,,,10.1007/978-3-319-25546-0_2,Lucas DaviAhmad-Reza Sadeghi,2015,https://link.springer.com/chapter/10.1007/978-3-319-25546-0_2,Chapter
Generation of the Model Equations and Their Solution,Mechatronics by Bond Graphs,,,,10.1007/978-3-662-49004-4_5,Vjekoslav DamićJohn Montgomery,2015,https://link.springer.com/chapter/10.1007/978-3-662-49004-4_5,Chapter
A Survey on Mining Program-Graph Features for Malware Analysis,International Conference on Security and Privacy in Communication Networks,,,,10.1007/978-3-319-23802-9_18,Md. Saiful IslamMd. Rafiqul IslamA. S. M. KayesChengfei LiuIrfan Altas,2015,https://link.springer.com/chapter/10.1007/978-3-319-23802-9_18,Conference paper
Methods and software tools to support combined binary code analysis,Programming and Computer Software,,,,10.1134/S0361768814050077,V. A. PadaryanA. I. GetmanM. A. SolovyevM. G. BakulinA. I. BorzilovV. V. KaushanI. N. LedovskikhYu. V. MarkinS. S. Panasenko,2014,https://link.springer.com/article/10.1134/S0361768814050077,Article
Object Orientation in Scala,Beginning Scala,,,,10.1007/978-1-4842-0232-6_3,Vishal LaykaDavid Pollak,2015,https://link.springer.com/chapter/10.1007/978-1-4842-0232-6_3,Chapter
Recovery of Class Hierarchies and Composition Relationships from Machine Code,Compiler Construction,,,,10.1007/978-3-642-54807-9_4,Venkatesh SrinivasanThomas Reps,2014,https://link.springer.com/chapter/10.1007/978-3-642-54807-9_4,Conference paper
Decompiling Android,,,,,10.1007/978-1-4302-4249-9,Godfrey Nolan,2012,https://link.springer.com/book/10.1007/978-1-4302-4249-9,Book
Extending Visual Studio,Visual Studio Condensed,,,,10.1007/978-1-4302-6823-9_9,Patrick Desjardins,2014,https://link.springer.com/chapter/10.1007/978-1-4302-6823-9_9,Chapter
Scala &amp; Java Interoperability,"A Beginner's Guide to Scala, Object Orientation and Functional Programming",,,,10.1007/978-3-319-06776-6_43,John Hunt,2014,https://link.springer.com/chapter/10.1007/978-3-319-06776-6_43,Chapter
Proof Pearl: A Verified Bignum Implementation in x86-64 Machine Code,Certified Programs and Proofs,,,,10.1007/978-3-319-03545-1_5,Magnus O. MyreenGregorio Curello,2013,https://link.springer.com/chapter/10.1007/978-3-319-03545-1_5,Conference paper
Tools,C++ 2013 for C# Developers,,,,10.1007/978-1-4302-6707-2_5,Dean C. Wills,2014,https://link.springer.com/chapter/10.1007/978-1-4302-6707-2_5,Chapter
Randomised Testing of a Microprocessor Model Using SMT-Solver State Generation,Formal Methods for Industrial Critical Systems,,,,10.1007/978-3-319-10702-8_13,Brian CampbellIan Stark,2014,https://link.springer.com/chapter/10.1007/978-3-319-10702-8_13,Conference paper
Understanding the implemented access control policy of Android system services with slicing and extended static checking,International Journal of Information Security,,,,10.1007/s10207-014-0260-y,Tanveer MustafaKarsten Sohr,2014,https://link.springer.com/article/10.1007/s10207-014-0260-y,Article
Security,Android Best Practices,,,,10.1007/978-1-4302-5858-2_6,Godfrey NolanOnur CinarDavid Truxall,2014,https://link.springer.com/chapter/10.1007/978-1-4302-5858-2_6,Chapter
"Exploring the Basic APIs, Part 2",Learn Java for Android Development,,,,10.1007/978-1-4302-6455-2_8,Jeff Friesen,2014,https://link.springer.com/chapter/10.1007/978-1-4302-6455-2_8,Chapter
Decompiler Design,Decompiling Android,,,,10.1007/978-1-4302-4249-9_5,Godfrey Nolan,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4249-9_5,Chapter
The Reflective Milawa Theorem Prover is Sound (Down to the Machine Code that Runs it),Journal of Automated Reasoning,,,,10.1007/s10817-015-9324-6,Jared DavisMagnus O. Myreen,2015,https://link.springer.com/article/10.1007/s10817-015-9324-6,Article
Clafer: unifying class and feature modeling,Software & Systems Modeling,,,,10.1007/s10270-014-0441-1,Kacper BąkZinovy DiskinMichał AntkiewiczKrzysztof CzarneckiAndrzej Wąsowski,2014,https://link.springer.com/article/10.1007/s10270-014-0441-1,Article
A Method for Resolving Security Vulnerabilities Through the Use of Design Patterns,Cyberpatterns,,,,10.1007/978-3-319-04447-7_12,Nick WalkerNatalie CoullIan FergusonAllan Milne,2014,https://link.springer.com/chapter/10.1007/978-3-319-04447-7_12,Chapter
Mobile Sensor Data Collecting System Based on Smart Phone,Pervasive Computing and the Networked World,,,,10.1007/978-3-319-09265-2_2,Chen ZhenGao Qiang,2014,https://link.springer.com/chapter/10.1007/978-3-319-09265-2_2,Conference paper
Key Security Technologies of Cloud Computing Platforms,Proceedings of International Conference on Soft Computing Techniques and Engineering Application,,,,10.1007/978-81-322-1695-7_47,Liang Junjie,2014,https://link.springer.com/chapter/10.1007/978-81-322-1695-7_47,Conference paper
Accurate Recovery of Functions in a Retargetable Decompiler(Poster Abstract),"Research in Attacks, Intrusions, and Defenses",,,,10.1007/978-3-642-33338-5_27,Lukáš ĎurfinaJakub KřoustekPetr ZemekBřetislav Kábele,2012,https://link.springer.com/chapter/10.1007/978-3-642-33338-5_27,Conference paper
Once Root Always a Threat: Analyzing the Security Threats of Android Permission System,Information Security and Privacy,,,,10.1007/978-3-319-08344-5_23,Zhongwen ZhangYuewu WangJiwu JingQiongxiao WangLingguang Lei,2014,https://link.springer.com/chapter/10.1007/978-3-319-08344-5_23,Conference paper
RESource: A Framework for Online Matching of Assembly with Open Source Code,Foundations and Practice of Security,,,,10.1007/978-3-642-37119-6_14,Ashkan RahimianPhilippe CharlandStere PredaMourad Debbabi,2013,https://link.springer.com/chapter/10.1007/978-3-642-37119-6_14,Conference paper
A Static Recognition Mechanism for Indirect Call Based on Static Single Assignment,Pervasive Computing and the Networked World,,,,10.1007/978-3-319-09265-2_12,Shixiang GaoTao ZhengXun ZhanXianping TaoQiaoming ZhuJunyuan XieWenyang Bai,2014,https://link.springer.com/chapter/10.1007/978-3-319-09265-2_12,Conference paper
Automated Code Proofs on a Formal Model of the X86,"Verified Software: Theories, Tools, Experiments",,,,10.1007/978-3-642-54108-7_12,Shilpi GoelWarren A. Hunt,2014,https://link.springer.com/chapter/10.1007/978-3-642-54108-7_12,Conference paper
A Certification Process for Android Applications,"Information Technology and Open Source: Applications for Education, Innovation, and Sustainability",,,,10.1007/978-3-642-54338-8_24,Harsha K. KalutaragePadmanabhan KrishnanSiraj Ahmed Shaikh,2014,https://link.springer.com/chapter/10.1007/978-3-642-54338-8_24,Conference paper
A Data Obfuscation Based on State Transition Graph of Mealy Automata,Intelligent Computing Theory,,,,10.1007/978-3-319-09333-8_58,Xin XieFenlin LiuBin Lu,2014,https://link.springer.com/chapter/10.1007/978-3-319-09333-8_58,Conference paper
Towards Neural Network Based Malware Detection on Android Mobile Devices,Cybersecurity Systems for Human Cognition Augmentation,,,,10.1007/978-3-319-10374-7_7,Wei YuLinqiang GeGuobin XuXinwen Fu,2014,https://link.springer.com/chapter/10.1007/978-3-319-10374-7_7,Chapter
On Malware Leveraging the Android Accessibility Framework,"Mobile and Ubiquitous Systems: Computing, Networking, and Services",,,,10.1007/978-3-319-11569-6_40,Joshua KraunelisYinjie ChenZhen LingXinwen FuWei Zhao,2014,https://link.springer.com/chapter/10.1007/978-3-319-11569-6_40,Conference paper
Malware Analytics for Social Networking,Trends and Applications of Serious Gaming and Social Media,,,,10.1007/978-981-4560-26-9_5,Deepak SubramanianPeter Kok Keong Loh,2014,https://link.springer.com/chapter/10.1007/978-981-4560-26-9_5,Chapter
ADAM: An Automatic and Extensible Platform to Stress Test Android Anti-virus Systems,"Detection of Intrusions and Malware, and Vulnerability Assessment",,,,10.1007/978-3-642-37300-8_5,Min ZhengPatrick P. C. LeeJohn C. S. Lui,2013,https://link.springer.com/chapter/10.1007/978-3-642-37300-8_5,Conference paper
Decompiler Implementation,Decompiling Android,,,,10.1007/978-1-4302-4249-9_6,Godfrey Nolan,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4249-9_6,Chapter
Adaptation of Single-user Multi-touch Components to Support Synchronous Mobile Collaboration,Mobile Networks and Applications,,,,10.1007/s11036-014-0512-0,Mauro C. PichilianiCelso Massaki Hirata,2014,https://link.springer.com/article/10.1007/s11036-014-0512-0,Article
Compiler Help for Binary Manipulation Tools,Euro-Par 2012: Parallel Processing Workshops,,,,10.1007/978-3-642-36949-0_46,Tugrul InceJeffrey K. Hollingsworth,2013,https://link.springer.com/chapter/10.1007/978-3-642-36949-0_46,Conference paper
Android Malware Detection Based on Software Complexity Metrics,"Trust, Privacy, and Security in Digital Business",,,,10.1007/978-3-319-09770-1_3,Mykola ProtsenkoTilo Müller,2014,https://link.springer.com/chapter/10.1007/978-3-319-09770-1_3,Conference paper
Platform Security Research,Mobile Platform Security,,,,10.1007/978-3-031-02341-5_7,N. AsokanLucas DaviAlexandra DmitrienkoStephan HeuserKari KostiainenElena ReshetovaAhmad-Reza Sadeghi,2014,https://link.springer.com/chapter/10.1007/978-3-031-02341-5_7,Chapter
On the (In)Security of Mobile Two-Factor Authentication,Financial Cryptography and Data Security,,,,10.1007/978-3-662-45472-5_24,Alexandra DmitrienkoChristopher LiebchenChristian RossowAhmad-Reza Sadeghi,2014,https://link.springer.com/chapter/10.1007/978-3-662-45472-5_24,Conference paper
Digital Check Forgery Attacks on Client Check Truncation Systems,Financial Cryptography and Data Security,,,,10.1007/978-3-662-45472-5_1,Rigel GjomemoHafiz MalikNilesh SumbV. N. VenkatakrishnanRashid Ansari,2014,https://link.springer.com/chapter/10.1007/978-3-662-45472-5_1,Conference paper
Bifocals: Analyzing WebView Vulnerabilities in Android Applications,Information Security Applications,,,,10.1007/978-3-319-05149-9_9,Erika ChinDavid Wagner,2014,https://link.springer.com/chapter/10.1007/978-3-319-05149-9_9,Conference paper
Laying the Groundwork,Decompiling Android,,,,10.1007/978-1-4302-4249-9_1,Godfrey Nolan,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4249-9_1,Chapter
Advanced Defense and Forensic Response,Protecting Oracle Database 12c,,,,10.1007/978-1-4302-6212-1_11,Paul Wright,2014,https://link.springer.com/chapter/10.1007/978-1-4302-6212-1_11,Chapter
Ghost in the Machine,Decompiling Android,,,,10.1007/978-1-4302-4249-9_2,Godfrey Nolan,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4249-9_2,Chapter
DroidMiner: Automated Mining and Characterization of Fine-grained Malicious Behaviors in Android Applications,Computer Security - ESORICS 2014,,,,10.1007/978-3-319-11203-9_10,Chao YangZhaoyan XuGuofei GuVinod YegneswaranPhillip Porras,2014,https://link.springer.com/chapter/10.1007/978-3-319-11203-9_10,Conference paper
Static Integer Overflow Vulnerability Detection in Windows Binary,Advances in Information and Computer Security,,,,10.1007/978-3-642-41383-4_2,Yi DengYang ZhangLiang ChengXiaoshan Sun,2013,https://link.springer.com/chapter/10.1007/978-3-642-41383-4_2,Conference paper
AndRadar: Fast Discovery of Android Applications in Alternative Markets,"Detection of Intrusions and Malware, and Vulnerability Assessment",,,,10.1007/978-3-319-08509-8_4,Martina LindorferStamatis VolanisAlessandro SistoMatthias NeugschwandtnerElias AthanasopoulosFederico MaggiChristian PlatzerStefano ZaneroSotiris Ioannidis,2014,https://link.springer.com/chapter/10.1007/978-3-319-08509-8_4,Conference paper
Simple Program Lifetime Stages,Advanced C and C++ Compiling,,,,10.1007/978-1-4302-6668-6_2,Milan Stevanovic,2014,https://link.springer.com/chapter/10.1007/978-1-4302-6668-6_2,Chapter
"Hear No Evil, See No Evil: A Case Study",Decompiling Android,,,,10.1007/978-1-4302-4249-9_7,Godfrey Nolan,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4249-9_7,Chapter
Model-Checking for Android Malware Detection,Programming Languages and Systems,,,,10.1007/978-3-319-12736-1_12,Fu SongTayssir Touili,2014,https://link.springer.com/chapter/10.1007/978-3-319-12736-1_12,Conference paper
Mapping with Annotations,Beginning Hibernate,,,,10.1007/978-1-4302-6518-4_6,Joseph B. OttingerDave MinterJeff Linwood,2014,https://link.springer.com/chapter/10.1007/978-1-4302-6518-4_6,Chapter
Retargetting Legacy Browser Extensions to Modern Extension Frameworks,ECOOP 2014 – Object-Oriented Programming,,,,10.1007/978-3-662-44202-9_19,Rezwana KarimMohan DhawanVinod Ganapathy,2014,https://link.springer.com/chapter/10.1007/978-3-662-44202-9_19,Conference paper
Reversible Language Extensions and Their Application in Debugging,Practical Aspects of Declarative Languages,,,,10.1007/978-3-642-45284-0_14,Zoé DreyJosé F. MoralesManuel V. HermenegildoManuel Carro,2013,https://link.springer.com/chapter/10.1007/978-3-642-45284-0_14,Conference paper
A Framework for Evaluating Mobile App Repackaging Detection Algorithms,Trust and Trustworthy Computing,,,,10.1007/978-3-642-38908-5_13,Heqing HuangSencun ZhuPeng LiuDinghao Wu,2013,https://link.springer.com/chapter/10.1007/978-3-642-38908-5_13,Conference paper
Tools of the Trade,Decompiling Android,,,,10.1007/978-1-4302-4249-9_4,Godfrey Nolan,2012,https://link.springer.com/chapter/10.1007/978-1-4302-4249-9_4,Chapter
Asynchronous Programming with ASP.NET MVC,ASP.NET MVC 4 Recipes,,,,10.1007/978-1-4302-4774-6_8,John Ciliberti,2013,https://link.springer.com/chapter/10.1007/978-1-4302-4774-6_8,Chapter
Dynamic Optimization Techniques,Adaptable Embedded Systems,,,,10.1007/978-1-4614-1746-0_6,Antonio Carlos Schneider Beck,2013,https://link.springer.com/chapter/10.1007/978-1-4614-1746-0_6,Chapter
Discovery and Dissemination of Discovering Security Vulnerabilities,Disclosure of Security Vulnerabilities,,,,10.1007/978-1-4471-5004-6_3,Alana Maurushat,2013,https://link.springer.com/chapter/10.1007/978-1-4471-5004-6_3,Chapter
Dynamic USBKEY System on Multiple Verification Algorithm,"Emerging Technologies for Information Systems, Computing, and Management",,,,10.1007/978-1-4614-7010-6_34,Yixiang YaoJinghua GaoYing Gong,2013,https://link.springer.com/chapter/10.1007/978-1-4614-7010-6_34,Conference paper
Using Basic RFID-Based Digital Product Memories for Protection against Counterfeit Goods in Manufacturing Plants,SemProM,,,,10.1007/978-3-642-37377-0_18,Jörg Neidig,2013,https://link.springer.com/chapter/10.1007/978-3-642-37377-0_18,Chapter
"Test Case Generation by Symbolic Execution: Basic Concepts, a CLP-Based Instance, and Actor-Based Concurrency",Formal Methods for Executable Software Models,,,,10.1007/978-3-319-07317-0_7,Elvira AlbertPuri ArenasMiguel Gómez-ZamalloaJose Miguel Rojas,2014,https://link.springer.com/chapter/10.1007/978-3-319-07317-0_7,Chapter
Extending NuGet,Pro NuGet,,,,10.1007/978-1-4302-6002-8_9,Maarten BalliauwXavier Decoster,2013,https://link.springer.com/chapter/10.1007/978-1-4302-6002-8_9,Chapter
Infrastructure for Detecting Android Malware,Information Sciences and Systems 2013,,,,10.1007/978-3-319-01604-7_38,Laurent DelosièresDavid García,2013,https://link.springer.com/chapter/10.1007/978-3-319-01604-7_38,Conference paper
